Tipo;Fornecedor;Base Origem;Origem;Base Destino;Destino;VALOR MÍNIMO ATÉ 10;20;30;50;70;100;150;200;300;500;Acima 500;Pedagio (100 Kg);EXCEDENTE;Seguro;PESO MÁXIMO TRANSPORTADO;Gris Min;Gris Exc;Prazo;TDA;UF;TAS;DESPACHO
Transferência;Jem/Dfl;PNZ;Petrolina;SSZ;Santos;64.26;10.0293;9.1245;8.2698;7.5229;6.8453;0.0;0.0;6.2062;5.648;5.334;4.56;5.1436;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;SJP;Sao Jose Do Rio Preto;70.80000000000001;11.0341;10.037;9.1284;8.2891;7.542199999999999;0.0;0.0;6.853;6.2409;5.061;4.56;5.6672;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;SJK;Sao Jose Dos Campos;64.26;10.0293;9.1245;8.2698;7.5229;6.8453;0.0;0.0;6.2062;5.648;6.180999999999999;4.56;5.1436;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;SLZ;Sao Luiz;48.83;5.994499999999999;5.4478;4.9434;4.5045;4.0887;0.0;0.0;3.723;3.3649;1.1515;4.56;3.0762;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;SAO;Sao Paulo;48.82;3.2138;2.9212;2.6558;2.4175;2.1928;0.0;0.0;2.0028;1.8158;5.589499999999999;4.56;1.6514;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;JSO;Sobral;28.41;2.9876;2.7027;2.4525;2.2292;2.0328;0.0;0.0;1.8557;1.7056;1.1585;4.56;1.5285;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;SOD;Sorocaba;64.26;10.0293;9.1245;8.2698;7.5229;6.8453;0.0;0.0;6.2447;5.648;4.997999999999999;4.56;5.1436;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;THE;Teresina;44.02;5.2553;4.7586;4.3351;3.927;3.5844;0.0;0.0;3.2533;2.9568;3.685499999999999;4.56;2.695;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;UDI;Uberlandia;60.97;9.5172;8.6433;7.8656;7.1495;6.5065;0.0;0.0;5.9213;5.39;1.3545;4.56;4.8895;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;VAG;Varginha;68.62;10.7261;9.7328;8.855;8.0311;7.3189;0.0;0.0;6.633599999999999;6.0291;4.676;4.56;5.4978;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;VIX;Vitoria;69.69000000000001;10.857;9.8945;8.9782;8.158199999999999;7.4344;0.0;0.0;6.7529;6.1292;5.151999999999999;4.56;5.5941;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;PNZ;Petrolina;QVR;Volta Redonda;68.62;10.7261;9.7328;8.855;8.0311;7.3189;0.0;0.0;6.633599999999999;6.0291;4.676;4.56;5.4978;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;APS;Anapolis;57.89;6.0176;5.470899999999999;4.9434;4.5161;4.077199999999999;0.0;0.0;3.7345;3.4073;2.7965;4.56;3.0762;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;AJU;Aracaju;68.53;7.9349;7.2111;6.564299999999999;5.9791;5.3977;0.0;0.0;4.9396;4.4737;1.501244999999999;4.56;4.0618;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;ARU;Aracatuba;47.86;4.8356;4.4275;4.0271;3.646;3.2918;0.0;0.0;3.0184;2.7451;1.3895;4.56;2.491;0.0;0.0;3.7;0.1;8;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;APQ;Arapiraca;55.46;5.648;5.1744;4.7278;4.339;3.9886;0.0;0.0;3.6537;3.3765;4.676;4.56;3.0877;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;BAU;Bauru;43.58;4.2158;3.8423;3.4804;3.1686;2.8452;0.0;0.0;2.618;2.3755;2.45;4.56;2.1445000000000003;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;BEL;Belem;89.9;12.6704;11.5;10.4566;9.5018;8.6317;0.0;0.0;7.6962;7.164899999999999;4.445;4.56;6.4834;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;BHZ;Belo Horizonte;47.98;4.7086;4.2735;3.8731;3.5459;3.2148;0.0;0.0;2.9376;2.6604;4.997999999999999;4.56;2.4178;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;BNU;Blumenau;49.63;4.8895;4.4737;4.046399999999999;3.6922;3.3187;0.0;0.0;3.0377;2.772;5.0855;4.56;2.5141;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;BVB;Boa Vista;239.15;32.4709;30.8847;29.518;28.1936;27.0347;0.0;0.0;25.795;25.0597;4.997999999999999;4.56;24.1203;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;BSB;Brasilia;55.83;5.8251;5.3207;4.831799999999999;4.3852;3.9809;0.0;0.0;3.6306;3.2956;2.7965;4.56;3.0146;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CPQ;Campinas;39.37;3.4034;3.107;2.8067;2.5564;2.2946;0.0;0.0;2.1291;1.9135;3.6925;4.56;1.7556;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CGR;Campo Grande;55.83;5.8251;5.3207;4.831799999999999;4.3852;3.9809;0.0;0.0;3.6306;3.2956;2.2645;4.56;3.0146;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CAW;Campos Dos Goitacazes;51.43;5.4362;4.985799999999999;4.5122;4.108;3.7191;0.0;0.0;3.3957;3.0762;2.806999999999999;4.56;2.7874;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CXJ;Caxias Do Sul;63.41999999999999;7.2457;6.602799999999999;5.9791;5.4401;4.9319;0.0;0.0;4.4968;4.0964;1.9495;4.56;3.7114;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CCM;Criciuma;54.96;5.7096;5.1783;4.7047;4.2889;3.8731;0.0;0.0;3.5497;3.2379;5.894;4.56;2.926;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CGB;Cuiaba;61.65;7.084;6.4372;5.8559;5.3361;4.8087;0.0;0.0;4.4083;3.9886;2.198;4.56;3.6113;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;CWB;Curitiba;45.47;4.3159;3.9424;3.5459;3.2379;2.9414;0.0;0.0;2.7027;2.4448;2.2855;4.56;2.1984000000000004;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;FEC;Feira De Santana;68.53;7.9349;7.2111;6.564299999999999;5.9791;5.3977;0.0;0.0;4.9396;4.4737;21.92749999999999;4.56;4.0618;0.0;0.0;3.7;1.31;21;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;FLN;Florianopolis;49.32;4.9742;4.5122;4.0887;3.7307;3.388;0.0;0.0;3.0762;2.7913;2.7405;4.56;2.5256;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;FOR;Fortaleza;94.58;13.3865;12.1737;11.0534;10.0524;9.1245;0.0;0.0;8.3199;7.5691;1.596;4.56;6.8568999999999996;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;GYN;Goiania;54.96;5.7096;5.1783;4.7047;4.2889;3.8731;0.0;0.0;3.5497;3.2379;2.7405;4.56;2.926;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;IOS;Ilheus;56.96;6.5065;5.9136;5.3785;4.9049;4.4121;0.0;0.0;4.0502;3.6575;2.534;4.56;3.3187;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;IMP;Imperatriz;78.28;10.01;9.1207;8.2814;7.5345;6.8222;0.0;0.0;6.2409;5.6672;3.374;4.56;5.1475;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;ITJ;Itajai;49.63;4.8895;4.4737;4.046399999999999;3.6922;3.3187;0.0;0.0;3.0377;2.772;2.66;4.56;2.5141;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;JPA;Joao Pessoa;80.92;11.2574;10.2295;9.2939;8.4508;7.6538;0.0;0.0;7.010899999999999;6.3525;3.283;4.56;5.775;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;JOI;Joinville;47.86;4.6239;4.2235;3.8346;3.4804;3.1378;0.0;0.0;2.8914;2.6296;1.9985;4.56;2.3678000000000003;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;JDO;Juazeiro Do Norte;79.15;11.1997;10.191;9.2477;8.4084;7.6346;0.0;0.0;6.9608;6.3371;3.6925;4.56;5.7365;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;JDF;Juiz De Fora;58.93;6.3987;5.8212;5.2745;4.8279;4.3698;0.0;0.0;3.9886;3.5998;2.295999999999999;4.56;3.2725;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;LDB;Londrina;47.86;4.8356;4.4275;4.0271;3.646;3.2918;0.0;0.0;3.0184;2.7451;6.233499999999999;4.56;2.491;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;MCZ;Maceio;43.46;5.2168;4.7432;4.2966;3.9078;3.5536;0.0;0.0;3.2225;2.9453;2.66;4.56;2.6565;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;MAO;Manaus;108.19;21.1943;20.0162;19.0036;18.018;17.1633;0.0;0.0;16.2432;15.7042;3.016999999999999;4.56;15.0073;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;MAB;Maraba;79.85000000000001;10.2102;9.2978;8.4431;7.6846;6.9608;0.0;0.0;6.3602;5.7789;4.679499999999999;4.56;5.2553;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;MII;Marilia;45.98999999999999;4.5584;4.1388;3.7499;3.4111;3.1147;0.0;0.0;2.8298;2.5718;2.2855;4.56;2.3331;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;NAT;Natal;84.07000000000001;11.7618;10.6799;9.7136;8.8281;7.9926;0.0;0.0;7.3189;6.633599999999999;5.25;4.56;6.0137;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;NVT;Navegantes;49.63;4.8895;4.4737;4.046399999999999;3.6922;3.3187;0.0;0.0;3.0377;2.772;2.1525;4.56;2.5141;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;PMW;Palmas;68.53;7.3997;6.7414;6.1254;5.5671;5.0397;0.0;0.0;4.6046;4.1773;5.215;4.56;3.7846;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;PNZ;Petrolina;78.28;10.8378;9.856;8.9513;8.1505;7.3805;0.0;0.0;6.7529;6.1254;2.975;4.56;5.5671;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;POA;Porto Alegre;58.5;6.649;6.0561;5.5017;4.9819;4.5161;0.0;0.0;4.1388;3.7653;2.2645;4.56;3.3957;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;PPY;Pouso Alegre;23.94;2.3139;2.106;1.9173;1.7364;1.5747;0.0;0.0;1.4438;1.3129;2.415;4.56;1.182;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;PPB;Presidente Prudente;47.86;4.6239;4.2235;3.8346;3.4804;3.1378;0.0;0.0;2.8914;2.6296;13.643;4.56;2.3678000000000003;0.0;0.0;3.7;0.91;18;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;REC;Recife;78.28;10.8378;9.856;8.9513;8.1505;7.3805;0.0;0.0;6.7529;6.1254;4.7775;4.56;5.5671;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;RAO;Ribeirao Preto;42.82;3.9232;3.5767;3.2494;2.9491;2.6681;0.0;0.0;2.4525;2.2022;2.121;4.56;2.0059;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;RIO;Rio De Janeiro;45.47;4.3159;3.9424;3.5459;3.2379;2.9414;0.0;0.0;2.7027;2.4448;5.466999999999999;4.56;2.1984000000000004;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SSA;Salvador;68.53;7.9349;7.2111;6.5758;5.9791;5.3977;0.0;0.0;4.9396;4.4737;2.2855;4.56;4.0618;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SSZ;Santos;39.85;3.4458;3.1262;2.8298;2.5757;2.3139;0.0;0.0;2.1368;1.9212;3.4405;4.56;1.7633;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SJP;Sao Jose Do Rio Preto;45.28;4.4968;4.077199999999999;3.6883;3.3572;3.0646;0.0;0.0;2.799;2.5487;5.061;4.56;2.2946;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SJK;Sao Jose Dos Campos;39.85;3.4458;3.1262;2.8298;2.5757;2.3139;0.0;0.0;2.1368;1.9212;3.087;4.56;1.7633;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SLZ;Sao Luiz;101.47;14.4645;13.1401;11.9466;10.8532;9.8445;0.0;0.0;8.9975;8.1736;1.0745;4.56;7.4228;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SAO;Sao Paulo;25.71;2.6373;2.4063;2.1791;1.9789;1.7787;0.0;0.0;1.6401;1.49;2.1525;4.56;1.3514;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;JSO;Sobral;91.82000000000001;12.9976;11.8234;10.73;9.7559;8.8589;0.0;0.0;8.0773;7.3535;5.061;4.56;6.6567;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;SOD;Sorocaba;39.85;3.4458;3.1262;2.8298;2.5757;2.3139;0.0;0.0;2.1368;1.9212;1.8235;4.56;1.7633;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;THE;Teresina;75.65;10.4297;9.4749;8.612499999999999;7.8463;7.1071;0.0;0.0;6.495;5.9059;1.9985;4.56;5.3553999999999995;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;UDI;Uberlandia;48.73999999999999;4.7817;4.3351;3.9424;3.5844;3.2533;0.0;0.0;2.9876;2.7104;3.6925;4.56;2.4602000000000004;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;VAG;Varginha;25.71;2.6373;2.4063;2.1791;1.9789;1.7787;0.0;0.0;1.6401;1.49;1.603;4.56;1.3514;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;VIX;Vitoria;55.83;6.1831;5.6403;5.1436;4.6547;4.231199999999999;0.0;0.0;3.8423;3.4843;2.086;4.56;3.1878;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POO;Poços de Caldas;QVR;Volta Redonda;43.41999999999999;3.9809;3.6306;3.2918;2.9876;2.7027;0.0;0.0;2.4717;2.2369;1.603;4.56;2.0328;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;APS;Anapolis;50.7;6.8684;6.2178;5.6672;5.1282;4.697;0.0;0.0;4.2427;3.8654;6.747999999999999;4.56;3.5343;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;AJU;Aracaju;69.18;10.0832;9.1669;8.3545;7.5691;6.8838;0.0;0.0;6.2678;5.6826;1.2285;4.56;5.1937;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;ARU;Aracatuba;44.85;5.8135;5.2745;4.801;4.339;3.9694;0.0;0.0;3.5998;3.2648;6.051499999999999;4.56;2.9722;0.0;0.0;3.7;0.1;8;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;APQ;Arapiraca;81.17;10.5182;9.5981;8.7857;8.004199999999999;7.315;0.0;0.0;6.7029;6.1138;1.603;4.56;5.6287;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;BAU;Bauru;33.5;4.108;3.7499;3.4034;3.0877;2.8298;0.0;0.0;2.5757;2.337;4.868499999999999;4.56;2.1060000000000003;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;BEL;Belem;94.30000000000001;14.9842;13.6329;12.3932;11.2728;10.2487;0.0;0.0;9.2978;8.4739;2.236499999999999;4.56;7.7039;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;BHZ;Belo Horizonte;43.44;5.771199999999999;5.2553;4.774;4.339;3.9617;0.0;0.0;3.5767;3.2648;1.2285;4.56;2.9645;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;BNU;Blumenau;23.92;2.5064;2.2908;2.0906;1.8981;1.7133;0.0;0.0;1.5554;1.4361;2.898;4.56;1.2744;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;BVB;Boa Vista;244.44;35.2083;33.4219;31.7895;30.288;28.9597;0.0;0.0;27.7239;26.6074;1.848;4.56;25.5794;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;BSB;Brasilia;51.43;7.1187;6.468;5.8713;5.3515;4.8433;0.0;0.0;4.4237;4.0233;3.213;4.56;3.6460000000000004;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CPQ;Campinas;34.57;4.2966;3.9039;3.5459;3.2456;2.9337;0.0;0.0;2.6604;2.4255;4.721499999999999;4.56;2.1984000000000004;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CGR;Campo Grande;39.89;4.6932;4.2504;3.8577;3.5228;3.1647;0.0;0.0;2.9106;2.6373;2.702;4.56;2.3909000000000002;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CAW;Campos Dos Goitacazes;46.1;6.2139;5.6788;5.1436;4.6624;4.2504;0.0;0.0;3.8962;3.5228;5.116999999999999;4.56;3.1917000000000004;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CXJ;Caxias Do Sul;15.06;0.9394;0.847;0.7546;0.693;0.6507;0.0;0.0;0.5737;0.5198;1.9145;4.56;0.4813;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CCM;Criciuma;17.71;1.3475;1.2205;1.1127;1.0087;0.924;0.0;0.0;0.8316;0.7469;7.003500000000001;4.56;0.6815;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CGB;Cuiaba;51.86;6.0984;5.5325;5.0089;4.5584;4.1234;0.0;0.0;3.773;3.4342;2.695;4.56;3.1185;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;CWB;Curitiba;27.51;3.1147;2.8298;2.5757;2.3408;2.1291;0.0;0.0;1.9404;1.7595;1.1585;4.56;1.5901;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;FEC;Feira De Santana;69.18;10.0832;9.1669;8.3545;7.5691;6.8838;0.0;0.0;6.2678;5.6826;23.254;4.56;5.1937;0.0;0.0;3.7;1.31;21;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;FLN;Florianopolis;21.28;2.0906;1.875;1.7133;1.5554;1.4284;0.0;0.0;1.2744;1.1743;3.3145;4.56;1.0703;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;FOR;Fortaleza;111.28;17.352;15.7696;14.3605;13.04;11.8619;0.0;0.0;10.7608;9.8098;1.9985;4.56;8.9166;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;GYN;Goiania;46.08;6.2332;5.6672;5.1436;4.6624;4.262;0.0;0.0;3.8616;3.5228;2.1735;4.56;3.2032;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;IOS;Ilheus;50.5;7.3612;6.7029;6.0984;5.5171;5.0281;0.0;0.0;4.5892;4.1503;2.9015;4.56;3.7846;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;IMP;Imperatriz;100.23;15.6387;14.195;12.9283;11.7541;10.6876;0.0;0.0;9.7136;8.8319;0.4375;4.56;8.0273;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;ITJ;Itajai;23.92;2.5064;2.2908;2.0906;1.8981;0.979;0.0;0.0;0.8888;0.8206;0.6194999999999999;4.56;0.7282;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;JPA;Joao Pessoa;89.2;13.8985;12.6473;11.5;10.4489;9.5018;0.0;0.0;8.6356;7.8617;2.835;4.56;7.1495;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;JOI;Joinville;23.92;2.5064;2.2908;2.0906;1.8981;1.7133;0.0;0.0;1.5554;1.4361;1.4455;4.56;1.2744;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;JDO;Juazeiro Do Norte;93.11;14.5184;13.1978;12.0197;10.9071;9.9253;0.0;0.0;9.0052;8.2121;4.721499999999999;4.56;7.4613;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;JDF;Juiz De Fora;44.33;5.9213;5.3977;4.9126;4.4506;4.0541;0.0;0.0;3.6729;3.3534;0.9729999999999999;4.56;3.0338;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;LDB;Londrina;33.69;4.1426;3.773;3.4111;3.107;2.8452;0.0;0.0;2.5911;2.3408;8.106;4.56;2.1406;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;MCZ;Maceio;69.18;10.0832;9.1669;8.3545;7.5691;6.8838;0.0;0.0;6.2678;5.6826;2.912;4.56;5.1937;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;MAO;Manaus;112.6;23.2194;21.895;20.6861;19.5734;18.5917;0.0;0.0;17.6715;16.8438;3.4405;4.56;16.0853;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;MAB;Maraba;102.24;15.9506;14.4837;13.1901;11.9889;10.9032;0.0;0.0;9.9061;9.009;7.297499999999999;4.56;8.189;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;MII;Marilia;32.79;4.007899999999999;3.646;3.3264;2.9915;2.7374;0.0;0.0;2.491;2.2792;0.6619999999999999;4.56;2.0444;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;NAT;Natal;94.30000000000001;14.6993;13.3672;12.1622;11.0534;10.0447;0.0;0.0;9.1284;8.3083;6.499499999999999;4.56;7.5499;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;NVT;Navegantes;23.92;2.5064;2.2908;2.0906;1.8981;1.7133;0.0;0.0;1.5554;1.4361;1.1585;4.56;1.2744;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;PMW;Palmas;62.27;9.0668;8.2621;7.5152;6.8068;6.1947;0.0;0.0;5.6441;5.1244;6.782999999999999;4.56;4.6777999999999995;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;PNZ;Petrolina;84.95;13.2517;12.0313;10.9494;9.959999999999999;9.0514;0.0;0.0;8.2275;7.4806;2.758;4.56;6.7991;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;POO;Pocos De Caldas;58.5;6.649;6.0561;5.5017;4.9819;4.5161;0.0;0.0;4.1388;3.7653;1.946;4.56;3.3957;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;PPY;Pouso Alegre;58.5;5.6903;5.186;4.724;4.2581;3.877;0.0;0.0;3.5459;3.2263;4.721499999999999;4.56;2.9106;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;PPB;Presidente Prudente;33.68;3.7307;3.3996;3.0877;2.7951;2.5487;0.0;0.0;2.337;2.0983;14.623;4.56;1.9135;0.0;0.0;3.7;0.91;18;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;REC;Recife;84.95;13.2517;12.0313;10.9494;9.959999999999999;9.0514;0.0;0.0;8.2275;7.4806;7.4445;4.56;6.7991;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;RAO;Ribeirao Preto;39.89;5.2168;4.724;4.2889;3.9039;3.5343;0.0;0.0;3.2302;2.9337;1.8585;4.56;2.6527000000000003;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;RIO;Rio De Janeiro;40.8;5.3438;4.8395;4.415999999999999;4.007899999999999;3.646;0.0;0.0;3.3264;2.9915;6.8635;4.56;2.7374;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;SSA;Salvador;69.18;10.0832;9.1669;8.3545;7.5691;6.8838;0.0;0.0;6.2678;5.6826;1.1585;4.56;5.1937;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;POA;Porto Alegre;SSZ;Santos;34.57;4.2966;3.9039;3.5459;3.2456;2.9337;0.0;0.0;2.6604;2.4255;4.2525;4.56;2.1984000000000004;0.0;0.0;3.7;0.1;3;0;;;
